time,S,I,R
20.55,5.927139151916529e-4,0.2542933930014541,0.7451138930833552
20.6,5.821111567538445e-4,0.2524940120347953,0.7469238768084517
20.650000000000002,5.717710942427476e-4,0.2507071764958327,0.7487210524099255
20.700000000000003,5.616859428371298e-4,0.24893280484878874,0.750505509208375
20.75,5.518481819173492e-4,0.24717081587496703,0.7522773359431165
20.8,5.422505450694221e-4,0.24542112868045454,0.754036620774477
20.85,5.328860105031833e-4,0.2436836627033585,0.7557834512861392
20.900000000000002,5.237477918659899e-4,0.24195833772059588,0.757517914487539
20.950000000000003,5.148293293788581e-4,0.24024507385429542,0.7592400968163268
21,5.061242814108466e-4,0.2385437915777493,0.7609500841408409
21.05,4.976265166418698e-4,0.23685441172078964,0.7626479617625695
21.1,4.893301059317266e-4,0.2351768554752583,0.7643338144188109
21.150000000000002,4.812293149751871e-4,0.23351104439977732,0.7660077262852484
21.200000000000003,4.7331859716178955e-4,0.23185690042425716,0.767669780978582
21.25,4.6559258670842037e-4,0.23021434585409706,0.7693200615591956
21.3,4.5804609206776903e-4,0.22858330337407978,0.7709586505338535
21.35,4.506740896004743e-4,0.22696369605197758,0.772585629858423
21.400000000000002,4.4347171749956613e-4,0.225355447341879,0.7742010809406226
21.450000000000003,4.364342699563142e-4,0.22375848108725302,0.7758050846427919
21.5,4.2955719155708883e-4,0.2221727215237605,0.7773977212846837
21.55,4.228360719013176e-4,0.22059809328182528,0.7789790706462747
21.6,4.162666404310915e-4,0.21903452138897672,0.7805492119705935
21.650000000000002,4.0984476146338695e-4,0.21748193127197296,0.782108223966565
21.700000000000003,4.0356642941630157e-4,0.21594024875871598,0.7836561848118689
21.75,3.974277642210848e-4,0.21440940007996828,0.7851931721558119
21.8,3.9142500691211675e-4,0.21288931187087906,0.7867192631222101
21.85,3.855545153873543e-4,0.21137991117233113,0.7882345343122827
21.900000000000002,3.798127603320853e-4,0.20988112543211412,0.7897390618075549
21.950000000000003,3.7419632129917e-4,0.20839288250593432,0.7912329211727677
22,3.687018829392456e-4,0.2069151106582675,0.7927161874587945
22.05,3.633262313746636e-4,0.20544773856306228,0.7941889352055641
22.1,3.580662507112129e-4,0.20399069530430186,0.795651238444988
22.150000000000002,3.5291891968193615e-4,0.2025439103764296,0.7971031707038895
22.200000000000003,3.478813084176092e-4,0.2011073136846453,0.798544805006938
22.25,0.00034295057533868833,0.19968083554507884,0.7999762138795834
22.3,3.381239641637586e-4,0.1982644066848457,0.8013974693509915
22.35,3.3339880102974177e-4,0.1968579582419919,0.8028086429569794
22.400000000000002,3.287724917193168e-4,0.19546142176533118,0.8042098057429505
22.450000000000003,3.242425189912199e-4,0.19407472921418195,0.8056010282668279
22.5,3.1980644000926856e-4,0.19269781295800703,0.8069823806019847
22.55,3.154618838661379e-4,0.1913306057759615,0.8083539323401734
22.6,3.11206549198095e-4,0.18997304085635408,0.809715752594449
22.650000000000002,3.0703820188704846e-4,0.18862505179602412,0.8110679100020899
22.700000000000003,3.0295467284644e-4,0.1872865725996402,0.8124104727275144
22.75,2.9895385588764615e-4,0.18595753767892356,0.81374350846519
22.8,2.950337056637018e-4,0.18463788185179916,0.8150670844425383
22.85,2.9119223568729825e-4,0.1833275403414801,0.8163812674228337
22.900000000000002,2.8742751642012784e-4,0.1820264487754865,0.8176861237080946
22.950000000000003,2.837376734307827e-4,0.1807345431846032,0.8189817191419672
23,2.801208856185255e-4,0.17945176000177962,0.820268119112603
23.05,2.7657538350036464e-4,0.17817803606097363,0.8215453885555272
23.1,2.730994475589789e-4,0.1769133085959442,0.822813591956498
23.150000000000002,2.696914066491295e-4,0.1756575152389932,0.8240727933543588
23.200000000000003,2.6634963646030723e-4,0.1744105940196607,0.8253230563438801
23.25,2.630725580334487e-4,0.1731724833633756,0.8265644440785921
23.3,2.5985863632964633e-4,0.17194312209006393,0.8277970192736076
23.35,2.5670637884886855e-4,0.17072244941271753,0.8290208442084347
23.400000000000002,2.536143342967789e-4,0.16951040493592462,0.8302359807297798
23.450000000000003,2.5058109129782953e-4,0.16830692865436495,0.8314424902543385
23.5,2.4760527715287555e-4,0.16711196095127132,0.832640433771577
23.55,2.4468555663962845e-4,0.16592544259685893,0.8338298718465028
23.6,2.418206308543382e-4,0.1647473147467257,0.8350108646224212
23.650000000000002,2.390092360931534e-4,0.16357751894022354,0.8361834718236847
23.700000000000003,2.3625014277167856e-4,0.1624159970988037,0.837347752758426
23.75,2.3354215438130222e-4,0.1612626915243371,0.838503766321283
23.8,2.3088410648092864e-4,0.160117544897411,0.8396515709961094
23.85,2.282748657228034e-4,0.15898050027560476,0.8407912248586739
23.900000000000002,2.2571332891116962e-4,0.157851501091744,0.8419227855793462
23.950000000000003,2.231984220925484e-4,0.15673049115213658,0.8430463104257723
24,2.2072909967648123e-4,0.15561741463479026,0.8441618562655346
24.05,2.1830434358561845e-4,0.15451221608761387,0.8452694795688018
24.1,2.159231624340854e-4,0.1534148404266035,0.8463692364109637
24.150000000000002,2.13584590733094e-4,0.15232523293401393,0.8474611824752544
24.200000000000003,2.1128768814748775e-4,0.1512433392565773,0.8485453730552767
24.25,2.0903153868201063e-4,0.1501691054034792,0.8496218630578403
24.3,2.0681525001860793e-4,0.14910247774462546,0.8506907070053574
24.35,2.0463795283146287e-4,0.14804340300879196,0.851751959038378
24.400000000000002,2.0249880008886998e-4,0.14699182828167948,0.852805672918233
24.450000000000003,2.003969664085336e-4,0.14594770100403415,0.8538519020295586
24.5,1.9833164742911514e-4,0.1449109689697496,0.8548906993828226
24.55,1.9630205920131158e-4,0.14388158032395978,0.8559221176168401
24.6,1.943074375985507e-4,0.14285948356112682,0.8569462090012759
24.650000000000002,1.9234703774660987e-4,0.14184462752312235,0.8579630254391323
24.700000000000003,1.9042013347149854e-4,0.1408369613973054,0.8589726184692245
24.75,1.8852601676496163e-4,0.13983643471459573,0.8599750392686406
24.8,1.8666399726698787e-4,0.13884299734754413,0.8609703386551902
24.85,1.8483340176473137e-4,0.13785659950840032,0.8619585670898364
24.900000000000002,1.8303357370727375e-4,0.13687719174717844,0.8629397746791158
24.950000000000003,1.8126387273567963e-4,0.13590472494972142,0.8639140111775443
25,1.7952367422781663e-4,0.13493915033576417,0.8648813259900094
25.05,1.7781236885743032e-4,0.13398041945699624,0.8658417681741479
25.1,1.7612936216698677e-4,0.13302848419512506,0.8667953864427096
25.150000000000002,1.7447407415380827e-4,0.13208329675993935,0.8677422291659085
25.200000000000003,1.728459388690508e-4,0.13114480968737333,0.8686823443737594
25.25,1.7124440402908534e-4,0.13021297583757296,0.8696157797583998
25.3,1.6966893063886089e-4,0.12928774839296317,0.8705425826763997
25.35,1.6811899262684642e-4,0.12836908085631824,0.8714628001510568
25.400000000000002,1.6659407649115832e-4,0.12745692704883402,0.8723764788746767
25.450000000000003,1.6509368095649857e-4,0.12655124110820343,0.873283665210842
25.5,1.636173166415522e-4,0.12565197748669538,0.8741844051966651
25.55,1.6216450573646599e-4,0.12475909094923665,0.8750787445450289
25.6,1.6073478169003065e-4,0.12387253657149883,0.8759667286468131
25.650000000000002,1.5932768890648312e-4,0.12299226973798827,0.8768484025731073
25.700000000000003,1.5794278245122857e-4,0.12211824614014133,0.8777238110774094
25.75,1.5657962776550826e-4,0.12125042177442412,0.8785929985978123
25.8,1.5523780038954657e-4,0.12038875294043702,0.8794560092591754
25.85,1.539168856939734e-4,0.11953319623902518,0.8803128868752829
25.900000000000002,1.526164786192167e-4,0.11868370857039373,0.8811636749509891
25.950000000000003,1.51336183422621e-4,0.11784024713222911,0.8820084166843504
26,1.5007561343303346e-4,0.11700276941782647,0.8828471549687426
26.05,1.4883439081261668e-4,0.11617123321422256,0.8836799323949669
26.1,1.476121463256548e-4,0.11534559660033586,0.8845067912533405
26.150000000000002,1.4640851911412614e-4,0.11452581794511243,0.8853277735357755
26.200000000000003,1.4522315647982456e-4,0.11371185590567884,0.8861429209378434
26.25,1.440557136728204e-4,0.11290366942550177,0.8869522748608275
26.3,1.4290585368605636e-4,0.11210121773255449,0.8877558764137615
26.35,1.4177324705588463e-4,0.11130446033749096,0.8885537664154551
26.400000000000002,1.4065757166835394e-4,0.11051335703182659,0.889345985396507
26.450000000000003,1.3955851257106556e-4,0.10972786788612673,0.8901325736013042
26.5,1.3847576179042178e-4,0.10894795324820271,0.8909135709900089
26.55,1.3740901815409586e-4,0.10817357374131514,0.8916890172405328
26.6,1.3635798711856084e-4,0.10740469026238564,0.8924589517504979
26.650000000000002,1.3532238060151637e-4,0.10664126398021571,0.8932234136391849
26.700000000000003,1.3430191681906218e-4,0.10588325633371404,0.893982441749469
26.75,1.3329632012746905e-4,0.10513062903013155,0.894736074649743
26.8,1.323053208694043e-4,0.1043833440433046,0.8954843506358281
26.85,1.313286552244747e-4,0.10364136361190678,0.8962273077328708
26.900000000000002,1.3036606506395146e-4,0.1029046502377084,0.8969649836972298
26.950000000000003,1.294172978095499e-4,0.10217316668384469,0.8976974160183478
27,1.2848210629613812e-4,0.10144687597309236,0.8984246419206137
27.05,1.275602486382545e-4,0.10072574138615446,0.8991466983652094
27.1,1.266514881003179e-4,0.10000972645995405,0.8998636220519479
27.150000000000002,1.257555929704171e-4,0.09929879498593627,0.9005754494210956
27.200000000000003,1.248723364375712e-4,0.09859291100837904,0.9012822166551856
27.25,1.2400149647235554e-4,0.09789203882271245,0.9019839596808173
27.3,1.2314285571079142e-4,0.0971961429738468,0.9026807141704446
27.35,1.2229620134140124e-4,0.09650518825450963,0.9033725155441512
27.400000000000002,1.2146132499533347e-4,0.0958191397035912,0.9040593989714157
27.450000000000003,1.2063802263946583e-4,0.095137962604499,0.9047413993728638
27.5,1.1982609447239744e-4,0.09446162248352102,0.9054185514220089
27.55,1.1902534482324336e-4,0.09379008510819777,0.9060908895469812
27.6,1.1823558205314919e-4,0.09312331648570343,0.9067584479322457
27.650000000000002,1.174566184594438e-4,0.09246128286123573,0.9074212605203071
27.700000000000003,1.1668827018235288e-4,0.09180395071641466,0.9080793610134053
27.75,1.159303571141979e-4,0.09115128676769037,0.9087327828751977
27.8,1.1518270281100645e-4,0.09050325796475953,0.9093815593324316
27.85,1.1444513440646456e-4,0.08985983148899127,0.9100257233766045
27.900000000000002,1.1371748252814125e-4,0.08922097475186154,0.9106653077656125
27.950000000000003,1.1299958121591956e-4,0.08858665539339658,0.9113003450253897
28,1.1229126784257e-4,0.08795684128062545,0.9119308674515342
28.05,1.115923830364036e-4,0.08733150050604113,0.9125569071109246
28.1,1.1090277060594546e-4,0.08671060138607121,0.913178495843325
28.150000000000002,1.1022227746656921e-4,0.08609411245955688,0.9137956652629787
28.200000000000003,1.0955075356903678e-4,0.08548200248624116,0.9144084467601921
28.25,1.0888805182988867e-4,0.08487424044526598,0.9150168715029062
28.3,1.0823402806363123e-4,0.08427079553367807,0.9156209704382604
28.35,1.0758854091667065e-4,0.08367163716494402,0.9162207742941414
28.400000000000002,1.0695145180294269e-4,0.08307673496747395,0.9168163135807252
28.450000000000003,1.0632262484119082e-4,0.08248605878315411,0.9174076185920068
28.5,1.0570192679384602e-4,0.08189957866588843,0.9179947194073199
28.55,1.0508922700746247e-4,0.08131726488014865,0.918577645892846
28.6,1.0448439735466608e-4,0.0807390878995337,0.9191564277031138
28.650000000000002,1.0388731217757263e-4,0.08016501840533743,0.9197310942824871
28.700000000000003,1.0329784823263467e-4,0.07959502728512531,0.9203016748666442
28.75,1.0271588463687739e-4,0.0790290856313199,0.9208681984840453
28.8,1.0214130281548429e-4,0.07846716473979491,0.9214306939573916
28.85,1.0157398645069573e-4,0.07790923610847815,0.9219891899050732
28.900000000000002,1.010138214319834e-4,0.077355271435963,0.9225437147426071
28.950000000000003,1.0046069580746579e-4,0.07680524262012857,0.9230942966840661
29,9.99144997365302e-5,0.07625912175676848,0.9236409637434971
29.05,9.937512544362814e-5,0.0757168811382282,0.9241837437363303
29.1,9.88424671732124e-5,0.0751784932520511,0.9247226642807779
29.150000000000002,9.831642114578362e-5,0.07464393077963277,0.9252577527992236
29.200000000000003,9.779688551501691e-5,0.07411316659488408,0.9257890365196031
29.25,9.728376032593876e-5,0.07358617376290265,0.9263165424767735
29.3,9.677694747412566e-5,0.07306292553865253,0.9268402975138754
29.35,9.627635066589713e-5,0.07254339536565271,0.9273603282836835
29.400000000000002,9.578187537947581e-5,0.0720275568746737,0.9278766612499489
29.450000000000003,9.5293428827089e-5,0.07151538388244245,0.9283893226887326
29.5,9.481091991798599e-5,0.07100685039035574,0.9288983386897284
29.55,9.433425922234683e-5,0.0705019305832016,0.9294037351575781
29.6,9.386335893605895e-5,0.07000059882788932,0.9299055378131768
29.650000000000002,9.339813284633792e-5,0.06950282967218732,0.9304037721949684
29.700000000000003,9.293849629817035e-5,0.06900859784346931,0.9308984636602345
29.75,9.248436616155708e-5,0.06851787824746865,0.9313896373863718
29.8,9.203566079953512e-5,0.06803064596704059,0.9318773183721618
29.85,9.159230003695852e-5,0.06754687626093288,0.9323615314390321
29.900000000000002,9.115420513001737e-5,0.06706654456256411,0.9328423012323079
29.950000000000003,9.072129873647614e-5,0.06658962647881018,0.9333196522224554
30,9.029350488661218e-5,0.06611609778879869,0.9337936087063168
30.05,8.987074895483636e-5,0.06564593444271104,0.9342641948083362
30.1,8.945295763197794e-5,0.06517911256059278,0.9347314344817772
30.150000000000002,8.904005889821637e-5,0.0647156084311715,0.9351953515099323
30.200000000000003,8.863198199664325e-5,0.06425539851068247,0.9356559695073229
30.25,8.822865740743843e-5,0.06379845942170231,0.9361133119208922
30.3,8.783001682264388e-5,0.06334476795198994,0.9365674020311894
30.35,8.743599312152067e-5,0.06289430105333567,0.9370182629535447
30.400000000000002,8.704652034647327e-5,0.06244703584041758,0.9374659176392378
30.450000000000003,8.666153367952743e-5,0.06200294958966561,0.9379103888766568
30.5,8.628096941934698e-5,0.06156201973813322,0.9383516992924494
30.55,8.590476495877597e-5,0.06112422388237638,0.9387898713526668
30.6,8.553285876289301e-5,0.06068953977734038,0.9392249273638986
30.650000000000002,8.51651903475645e-5,0.060257945335253735,0.9396568894744006
30.700000000000003,8.480170025848437e-5,0.059829418624529604,0.9400857796752138
30.75,8.444233005068805e-5,0.0594039378686746,0.9405116198012766
30.8,8.408702226852848e-5,0.05898148144520474,0.9409344315325288
30.85,8.373572042610313e-5,0.05856202788456895,0.9413542363950069
30.900000000000002,8.338836898812007e-5,0.058145555869079484,0.9417710557619344
30.950000000000003,8.304491335119254e-5,0.057732044231849744,0.9421849108548009
31,8.270529982555146e-5,0.05732147195573916,0.9425958227444372
31.05,8.236947561716491e-5,0.05691381817230507,0.9430038123520796
31.1,8.203738881025538e-5,0.05650906216076197,0.9434089004504297
31.150000000000002,8.170898835020399e-5,0.056107183346947455,0.9438111076647042
31.200000000000003,8.138422402683298e-5,0.05570816130229531,0.9442104544736798
31.25,8.10630464580566e-5,0.055311975742815545,0.9446069612107284
31.3,8.074540707389158e-5,0.05491860652808119,0.9450006480648468
31.35,8.043125810081847e-5,0.054528033660222235,0.945391535081679
31.400000000000002,8.01205525464851e-5,0.054140237282926086,0.9457796421645295
31.450000000000003,7.981324418474388e-5,0.05375519768044497,0.9461649890753724
31.5,7.950928754101491e-5,0.05337289527661006,0.946547595435851
31.55,7.920863787796687e-5,0.0529933106338522,0.9469274807282718
31.6,7.891125118150819e-5,0.05261642445222952,0.947304664296591
31.650000000000002,7.861708414708079e-5,0.052242217568461403,0.9476791653473935
31.700000000000003,7.832609416624932e-5,0.0518706709549692,0.9480510029508664
31.75,7.80382393135787e-5,0.051501765718923447,0.9484201960417649
31.8,7.775347833379293e-5,0.051135483101297514,0.9487867634203706
31.85,7.747177062920878e-5,0.05077180447592787,0.9491507237534448
31.900000000000002,7.719307624743757e-5,0.05041071134858065,0.9495120955751739
31.950000000000003,7.691735586934862e-5,0.05005218535602457,0.9498708972881079
32,7.66445707972884e-5,0.04969620826511039,0.9502271471640942
32.050000000000004,7.637468294354893e-5,0.04934276197185625,0.950580863345202
32.1,7.61076548190803e-5,0.04899182850054,0.9509320638446428
32.15,7.584344952244046e-5,0.04864339000279692,0.9512807665476826
32.2,7.558203072897768e-5,0.04829742875672415,0.9516269892125487
32.25,7.532336268024002e-5,0.047953927165991346,0.9519707494713303
32.300000000000004,7.506741017360572e-5,0.047612867758956866,0.9523120648308713
32.35,7.481413855213073e-5,0.04727423318779081,0.9526509526736588
32.4,7.456351369460688e-5,0.046938006227603336,0.9529874302587037
32.45,7.431550200582714e-5,0.046604169775579504,0.9533215147224164
32.5,7.407007040705204e-5,0.04627270685012001,0.9536532230794748
32.550000000000004,7.382718632667323e-5,0.045943600589987435,0.9539825722236877
32.6,7.358681769100744e-5,0.04561683425345296,0.9543095789288577
32.65,7.33489329153721e-5,0.045292391217457956,0.9546342598496285
32.7,7.31135008955815e-5,0.04497025497680248,0.9549566315223037
32.75,7.288049099898738e-5,0.04465040914328153,0.9552767103657213
32.800000000000004,7.26498730561746e-5,0.044332837444870696,0.955594512682075
32.85,7.242161735273147e-5,0.04401752372490934,0.9559100546577397
32.9,7.219569462117114e-5,0.04370445194128718,0.9562233523640935
32.95,7.197207603301704e-5,0.043393606165637,0.9565344217583318
33,7.175073319104845e-5,0.04308497058253295,0.9568432786842779
33.050000000000004,7.153163812170198e-5,0.04277852948869394,0.9571499388731862
33.1,7.131476326762651e-5,0.042474267292193196,0.9574544179445411
33.15,7.110008148038713e-5,0.04217216851167267,0.9577567314068489
33.2,7.088756601331535e-5,0.04187221777556333,0.9580568946584254
33.25,7.067719051450223e-5,0.041574399821310816,0.9583549229881767
33.300000000000004,7.046892901993093e-5,0.041278699494606066,0.9586508315763761
33.35,7.026275594674602e-5,0.040985101748621945,0.9589446354954334
33.4,7.005864608665607e-5,0.0406935916432545,0.9592363497106609
33.45,6.985657459946687e-5,0.04040415434436991,0.9595259890810327
33.5,6.965651700674251e-5,0.04011677512305673,0.9598135683599387
33.550000000000004,6.945844918559083e-5,0.03983143935488279,0.9600991021959338
33.6,6.926234736257146e-5,0.039548132519158015,0.9603826051334815
33.65,6.90681881077229e-5,0.03926684019820168,0.9606640916136927
33.7,6.88759483287065e-5,0.038987548076615225,0.9609435759750583
33.75,6.868560526506494e-5,0.038710241940560046,0.961221072454177
33.800000000000004,6.849713648259189e-5,0.038434907677039984,0.9614965951864796
33.85,6.83105198678116e-5,0.03816153127318943,0.961770158206945
33.9,6.812573362256496e-5,0.03789009881556571,0.9620417754508139
33.95,6.79427562587004e-5,0.03762059648944687,0.9623114607542967
34,6.776156659286727e-5,0.03735301057813434,0.9625792278552752
34.050000000000004,6.758214374140897e-5,0.037087327462260025,0.9628450903940009
34.1,6.740446711535461e-5,0.0368235336190989,0.963109061913788
34.15,6.722851641550602e-5,0.03656161562188575,0.963371155861701
34.2,6.705427162761902e-5,0.03630156013913709,0.9636313855892376
34.25,6.68817130176764e-5,0.03604335393397778,0.9638897643530068
34.300000000000004,6.671082112725056e-5,0.03578698386347208,0.9641463053154029
34.35,6.654157676895455e-5,0.035532436877959817,0.9644010215452734
34.4,6.637396102197873e-5,0.035279700020396654,0.9646539260185835
34.45,6.620795522771202e-5,0.03502876042569942,0.964905031619075
34.5,6.604354098544553e-5,0.034779605320095934,0.9651543511389208
34.550000000000004,6.588070014815693e-5,0.03453222202047905,0.9654018972793749
34.6,6.571941481837392e-5,0.034286597933765726,0.9656476826514179
34.65,6.555966734411503e-5,0.03404272055626013,0.9658917197763978
34.7,6.540144031490618e-5,0.03380057747302141,0.9661340210866657
34.75,6.524471655787158e-5,0.033560156357236054,0.966374598926208
34.800000000000004,6.508947913389692e-5,0.03332144496959419,0.9666134655512739
34.85,6.493571133386417e-5,0.03308443115767079,0.9668506331309973
34.9,6.478339667495554e-5,0.03284910285531073,0.9670861137480162
34.95,6.463251889702595e-5,0.03261544808201845,0.9673199193990865
35,6.448306195904223e-5,0.032383454942351945,0.967552061995691
35.050000000000004,6.433501003558765e-5,0.03215311162532063,0.9677825533646458
35.1,6.418834751343063e-5,0.031924406403787894,0.9680114052487007
35.15,6.404305898815606e-5,0.03169732763387749,0.9682386293071364
35.2,6.389912926085824e-5,0.03147186375438421,0.968464237116357
35.25,6.375654333489391e-5,0.031248003286188885,0.9686882401704782
35.300000000000004,6.361528641269431e-5,0.031025734831677042,0.9689106498819121
35.35,6.3475343892635e-5,0.03080504707416217,0.9691314775819471
35.4,6.333670136596226e-5,0.030585928777312567,0.9693507345213235
35.45,6.3199344613775e-5,0.030368368784582492,0.9695684318708057
35.5,6.306325960406095e-5,0.03015235601864735,0.9697845807217504
35.550000000000004,6.292843248878604e-5,0.029937879480842495,0.9699991920866706
35.6,6.279484960103614e-5,0.02972492825060649,0.9702122768997943
35.65,6.266249745220958e-5,0.029513491484927747,0.9704238460176219
35.7,6.253136272926007e-5,0.029303558417795434,0.9706339102194772
35.75,6.240143229198854e-5,0.029095118359654185,0.9708424802080557
35.800000000000004,6.22726931703831e-5,0.028888160696862376,0.9710495666099691
35.85,6.214513256200621e-5,0.028682674891154645,0.9712551799762853
35.9,6.201873782942789e-5,0.028478650479107748,0.9714593307830648
35.95,6.18934964977044e-5,0.02827607707161047,0.9716620294318938
36,6.17693962519013e-5,0.02807494435333725,0.97186328625041285
36.050000000000004,6.164642493465979e-5,0.027875242082225245,0.9720631114928421
36.1,6.152457054380608e-5,0.027676960088955486,0.9722615153405028
36.15,6.140382123000211e-5,0.027480088276437248,0.9724585079023348
36.2,6.128416529443777e-5,0.027284616619296372,0.9726540992154112
36.25,6.116559118656287e-5,0.027090535163367145,0.9728482992454482
36.300000000000004,6.104808750185875e-5,0.026897834025187486,0.9730411178873126
36.35,6.093164297964852e-5,0.026706503391498146,0.9732325649655242
36.4,6.081624650094501e-5,0.026516533518744955,0.9734226502347562
36.45,6.070188708633606e-5,0.026327914732584896,0.9736113833803308
36.5,6.058855389390616e-5,0.026140637427395644,0.9737987740187125
36.550000000000004,6.047623621719369e-5,0.02595469206578829,0.9739848316979965
36.6,6.0364923483183424e-5,0.025770069178123897,0.9741695658983951
36.65,6.025460525033314e-5,0.025586759362033067,0.9743529860327187
36.7,6.0145271206634056e-5,0.025404753281939155,0.9745351014468562
36.75,6.003691116770436e-5,0.025224041668584867,0.9747159214202494
36.800000000000004,5.992951507491498e-5,0.025044615318561884,0.9748954551663652
36.85,5.9823072993547275e-5,0.02486646509384424,0.9750737118331642
36.9,5.9717575110981866e-5,0.02468958192132458,0.9752507005035664
36.95,5.9613011734918016e-5,0.024513956792353953,0.975426430195913
37,5.950937329162319e-5,0.02433958076228484,0.9756009098644255
37.050000000000004,5.940665032421174e-5,0.024166444950017164,0.9757741483996605
37.1,5.9304833490952824e-5,0.02399454053754787,0.9759461546289631
37.15,5.920391356360637e-5,0.023823858769523316,0.976116937316915
37.2,5.9103881425787026e-05,0.023654390952795076,0.9762865051657811
37.25,5.9004728071355313e-5,0.023486128455978847,0.9764548668159517
37.300000000000004,5.8906444602835526e-5,0.02331906270901626,0.9766220308463829
37.35,5.880902222986e-5,0.02315318520274014,0.976788005775032
37.4,5.871245226763896e-5,0.02298848748844244,0.976952800059292
37.45,5.861672613545586e-5,0.02282496117744553,0.9771164220964209
37.5,5.852183535518749e-5,0.022662597940676432,0.9772788802239702
37.550000000000004,5.842777154984832e-5,0.0225013895082439,0.9774401827202082
37.6,5.833452644215893e-5,0.022341327669018776,0.977600337804541
37.65,5.824209185313776e-5,0.022182404270217018,0.9777593536379318
37.7,5.815045970071599e-5,0.022024611216985856,0.9779172383233155
37.75,5.8059621998374966e-5,0.021867940471992895,0.9780739999060107
37.800000000000004,5.796957085380586e-5,0.021712384055017873,0.9782296463741303
37.85,5.7880298467591105e-5,0.021557934042547692,0.9783841856589868
37.9,5.7791797131907116e-5,0.0214045825673739,0.9785376256354962
37.95,5.7704059229248176e-5,0.021252321818193302,0.9786899741225794
38,5.7617077231170834e-5,0.021101144039211362,0.9788412388835595
38.050000000000004,5.753084369705849e-5,0.02095104152974819,0.9789914276265567
38.1,5.7445351272905975e-5,0.020802006643847654,0.9791405480048814
38.15,5.7360592690123495e-5,0.020654031789888918,0.979288607617423
38.2,5.727656076435984e-5,0.020507109430200936,0.9794356140090368
38.25,5.719324839434434e-5,0.0203612320806797,0.979581574670928
38.300000000000004,5.711064856074728e-5,0.020216392310407935,0.9797264970410332
38.35,5.7028754325058536e-5,0.02007258274127786,0.979870388504399
38.400000000000006,5.694755882848385e-5,0.01992979604761621,0.9800132563935572
38.45,5.68670552908588e-5,0.0197880249558123,0.9801551079888988
38.5,5.678723700957978e-5,0.01964726224394838,0.980295950519044
38.550000000000004,5.6708097358551905e-5,0.019507500741432825,0.9804357911612105
38.6,5.662962978715357e-5,0.01936873332863591,0.9805746370415788
38.650000000000006,5.655182781921708e-5,0.019230952936527948,0.9807124952356547
38.7,5.647468505202552e-5,0.019094152546320322,0.9808493727686296
38.75,5.6398195155325064e-5,0.01895832518910872,0.980985276615738
38.800000000000004,5.632235187035294e-5,0.018823463945519113,0.9811202137026125
38.85,5.624714900888039e-5,0.01868956194535624,0.9812541909056369
38.900000000000006,5.6172580452270556e-5,0.018556612367254376,0.9813872150522954
38.95,5.609864015055106e-5,0.01842460843833085,0.9815192929215207
39,5.602532212150081e-5,0.018293543433841764,0.9816504312440388
39.050000000000004,5.595262044975103e-5,0.018163410676840294,0.981780636702712
39.1,5.588052928590015e-5,0.018034203537837443,0.9819099159328787
39.150000000000006,5.5809042845642236e-5,0.017905915434464997,0.9820382755226913
39.2,5.573815540890895e-5,0.01777853983114113,0.982165722013452
39.25,5.5667861319024466e-5,0.017652070238738125,0.9822922618999449
39.300000000000004,5.559815498187353e-5,0.017526500214252613,0.9824179016307676
39.35,5.552903086508209e-5,0.01740182336047816,0.9825426476086588
39.400000000000006,5.546048349721041e-5,0.01727803332567997,0.982666506190825
39.45,5.539250746695851e-5,0.017155123803272183,0.9827894836892629
39.5,5.5325097422383626e-5,0.01703308853149717,0.9829115863710826
39.550000000000004,5.525824807012951e-5,0.01691192129310731,0.9830328204588247
39.6,5.519195417466743e-5,0.01679161591504896,0.9831531921307785
39.650000000000006,5.512621055754853e-5,0.016672166268148558,0.983272707521296
39.7,5.5061012096667553e-5,0.016553566266801163,0.9833913727211043
39.75,5.499635372553751e-5,0.01643580986866096,0.9835091937776157
39.800000000000004,5.493223043257525e-5,0.016318891074334107,0.9836261766952354
39.85,5.486863726039784e-5,0.016202803927073805,0.9837423274356679
39.900000000000006,5.480556930512922e-5,0.016087542512477307,0.9838576519182198
39.95,5.4743021715717394e-5,0.01597310095818534,0.9839721560201011
40,5.4680989693261655e-5,0.01585947343358344,0.9840858455767255
